id,fraude,nome,sobrenome,email,cpf,telefone,rua,bairro,cidade,estado,cep,data_de_nascimento,produto,restringido,bloqueado,user_agent,imei,ip,busca_email_nome,busca_email_sobrenome,busca_email_ip,busca_email_telefone,busca_email_endereco,busca_ip_telefone,busca_ip_nome,busca_telefone_nome
8668,False,Esther,Silveira,esther.silveira@globo.com,90486321703,5571917557493,,,,,,1983-08-18,Globo Mais,False,False,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.7.7 (KHTML, like Gecko) Version/5.0.1 Safari/532.7.7",557191755749326,142.232.237.210,94,44,57,91,67,61,40,97
8669,False,Emanuel,Mendes,emanuel.mendes@yahoo.com,15730928432,,Viela Madruga,Jardim Piratininga,São Paulo,SP,03717038,1997-03-29,,False,True,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.32.2 (KHTML, like Gecko) Version/5.0.3 Safari/533.32.2",551195049996102,44.138.31.132,78,89,58,67,95,84,45,54
8670,False,Maria Julia,Costa,mariajulia.costa@hotmail.com,25184796002,,Rua Canápolis,Conceição,Feira de Santana,BA,44066186,1992-08-28,,False,False,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/33.0.883.0 Safari/532.1",552194384841238,40.47.142.130,60,60,89,44,62,54,85,77
8671,True,Joaquim,Pires,erickmelo@example.net,92413607552,,Rua Apolinária Maria José Silva,Tancredo Neves,Salvador,BA,41205480,1996-10-15,,False,False,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4832-12-09 08:48:32 Firefox/3.6.5,558192493944053,131.93.34.179,41,22,43,56,20,29,19,5
8672,False,Thomas,da Conceição,thomas.daconceio@gmail.com,08692345105,,Rua José Garcia Fernandes,Jardim Maria Luiza II,Jaú,SP,17203020,1999-05-29,,False,False,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),556193882521694,66.27.76.250,41,63,68,41,73,90,80,54
8673,False,Sofia,Teixeira,sofia.teixeira@hotmail.com,08756219458,5551932424763,Rua EF10,Residencial Eli Forte,Goiânia,GO,74371057,2004-01-18,Cartola PRO,False,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_7) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/21.0.849.0 Safari/534.1",555193242476325,174.255.121.163,74,62,78,90,43,81,62,72
8674,False,Vinicius,Porto,porto@gmail.com,67814952328,,Travessa João Conrado,Pajuçara,Maracanaú,CE,61932570,2005-09-16,Globoplay e Starzplay,False,False,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5; rv:1.9.3.20) Gecko/6400-01-18 19:13:22 Firefox/3.8,557195114412294,173.226.183.208,63,71,77,82,82,45,61,71
8675,True,Juan,da Mata,globoplayedisney.damata@globo.com,62593071443,5584943583052,,,,,,1961-01-24,Globoplay e Disney +,False,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_4 rv:3.0; ve-ZA) AppleWebKit/534.7.7 (KHTML, like Gecko) Version/5.0.2 Safari/534.7.7",558494358305259,222.113.34.86,17,41,36,45,24,11,38,37
8676,False,Diogo,Ferreira,diogo.ferreira@hotmail.com,98146270387,,Rua Clarinda Brassolotto,Avelino Alves Palma,Ribeirão Preto,SP,14070369,1967-05-14,Premiere,False,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0),552195293949178,151.89.248.109,97,58,44,51,81,89,64,66
8677,True,Vitória,Souza,souza@campos.com,07843251979,,Avenida Amaral Peixoto - até 328 - lado par,Centro,Volta Redonda,RJ,27253220,2005-10-01,,False,False,Opera/9.60.(X11; Linux i686; kk-KZ) Presto/2.9.182 Version/10.00,554190361040610,29.200.103.55,43,40,48,39,20,16,34,21
8678,True,Leandro,Fogaça,vitoria39@example.com,,,Rua Alfredo Antônio Benedito,Jardim Promeca,Várzea Paulista,SP,13223030,1997-12-29,,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),557192719673958,46.59.25.174,58,25,34,11,50,16,12,21
8679,True,João Lucas,Barros,joao-felipeda-costa@example.com,72618430590,,,,,,,1969-04-28,Globoplay e Starzplay,False,False,Opera/8.83.(Windows NT 5.01; the-NP) Presto/2.9.164 Version/11.00,557193534025994,196.242.250.146,23,47,56,58,31,27,5,38
8680,False,Sophia,Monteiro,monteiro@bol.com,01596473207,,Rua das Plumas,Jardins Munique,Goiânia,GO,74886083,2002-03-21,,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),557198710627406,4.179.246.67,50,73,98,62,45,55,94,77
8681,False,Luiz Gustavo,Nascimento,luizgustavo.nascimento@gmail.com,18396752095,,Rua Glória Borges,Vigário Geral,Rio de Janeiro,RJ,21241410,1964-01-19,,False,True,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.0),558195089755148,80.49.187.39,45,55,71,75,42,73,56,56
8682,False,Emanuel,Silva,emanuel.silva@yahoo.com,67983251068,5561938725271,,,,,,1965-06-11,Starzplay,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.1),556193872527180,158.44.35.49,77,89,44,86,77,71,49,61
8683,False,Antônio,Correia,correia@hotmail.com,42705863974,,Rua G,Casa Amarela,Betim,MG,32635090,1971-07-01,,False,False,Opera/9.92.(Windows 95; am-ET) Presto/2.9.180 Version/12.00,551196291280393,194.29.240.153,42,72,92,81,77,71,85,99
8684,True,Luiza,Moraes,luizamelo@example.org,92830675410,5561951632131,Beco Maria Nazaré,Vila Coqueiral (Vila da Paz),Belo Horizonte,MG,30865724,1969-09-09,Starzplay,False,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; hak-TW) AppleWebKit/534.11.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.11.6",556195163213172,81.215.62.114,17,12,7,42,26,35,32,13
8685,True,Maria Clara,Vieira,goncalveslevi@example.com,38492150670,,Avenida Doutor Edilberto da Viega Jardim,Setor Laguna Parque,Trindade,GO,75393486,1978-06-25,Premiere,False,False,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4651-12-26 06:36:17 Firefox/4.0,558195713184301,75.49.109.225,44,25,54,12,56,28,43,11
8686,False,Juan,Gomes,gomes@bol.com,,,,,,,,1993-12-19,,False,False,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/25.0.868.0 Safari/536.0",557193517971503,203.72.15.23,80,53,90,68,88,69,89,70
8687,False,Maria Julia,Cardoso,mariajulia.cardoso@ribeiro.br,02165793840,5521986926366,Avenida Meriti - de 3004 a 3982 - lado par,Cordovil,Rio de Janeiro,RJ,21250142,1980-01-11,,False,True,"Mozilla/5.0 (Windows CE) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/63.0.813.0 Safari/535.2",552198692636628,168.40.176.70,98,81,78,64,48,78,96,47
8688,True,João Miguel,Moreira,cartolapro.moreira@gmail.com,18234509624,5511939120251,,,,,,1969-12-07,Cartola PRO,False,False,Opera/8.59.(X11; Linux i686; doi-IN) Presto/2.9.182 Version/10.00,551193912025190,129.33.47.141,35,56,14,19,28,1,50,17
8689,False,Lorena,Caldeira,lorena.caldeira@hotmail.com,10924678313,,,,,,,1979-09-29,,True,False,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.46.5 (KHTML, like Gecko) Version/4.0.1 Safari/533.46.5",554197218624272,17.220.59.14,60,42,89,98,85,78,75,55
8690,False,Rodrigo,Cunha,rodrigo.cunha@yahoo.com,51724603817,5531998407285,Rua João Patrocínio de Araújo - até 320/321,Jardim Guarujá,Marília,SP,17520600,1983-11-15,Globoplay + canais ao vivo e Disney +,False,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.0),553199840728506,220.228.226.140,85,43,54,66,72,84,67,90
8691,False,Gustavo,Carvalho,gustavo.carvalho@gmail.com,20784913650,,Rua 6-B,Parque Residencial Nova Fronteira,Gurupi,TO,77420410,1989-04-04,Globoplay + canais ao vivo e Telecine,False,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ss-ZA) AppleWebKit/533.11.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.11.3",553190960462711,192.90.161.198,50,61,83,81,85,74,44,82
8692,False,Enzo Gabriel,Peixoto,enzogabriel.peixoto@globo.com,,,,,,,,2006-09-12,Globoplay + canais ao vivo,True,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1),556199023801804,221.69.11.28,74,74,55,88,92,69,52,96
8693,False,Sofia,da Mata,damata@outlook.com,49630218542,,Rua Doutor Paulo Neto,Trapiche da Barra,Maceió,AL,57010380,2005-10-27,Globoplay e discovery +,False,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.1),551199332610800,218.215.144.58,57,65,73,52,52,87,87,63
8694,False,Benício,da Mota,bencio.damota@gmail.com,78364102508,5541966442292,Rua Palmeiras,Guadalupe,Rio de Janeiro,RJ,21675390,1971-12-21,,False,False,Opera/9.98.(X11; Linux i686; mn-MN) Presto/2.9.175 Version/12.00,554196644229235,142.128.210.119,89,58,70,77,41,82,61,63
8695,True,Heloísa,Peixoto,aliciamendes@example.net,23409156780,,Rua Guilherme Bissaro,Arnaldo Bastos,São Mateus,ES,29934140,1971-06-22,,True,True,Mozilla/5.0 (Windows NT 4.0; ha-NG; rv:1.9.2.20) Gecko/9337-06-20 16:09:35 Firefox/8.0,554192805181612,146.198.112.238,45,50,51,57,57,33,20,39
8696,False,Nina,Barbosa,nina.barbosa@bol.com,23970546125,5584901068048,Rua Linda Flor,Vila Helena,São Paulo,SP,08081490,1997-04-17,Giga Gloob,False,False,Opera/8.95.(Windows NT 5.01; ms-MY) Presto/2.9.189 Version/11.00,558490106804817,207.160.226.66,77,48,78,40,73,82,73,75
8697,False,Maria Julia,Jesus,jesus@outlook.com,,5511956595633,Travessa do Sítio Bem-Te-Vi,Boca da Mata de Valéria,Salvador,BA,41298710,1996-12-06,Cartola PRO,False,False,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.0),551195659563374,140.207.181.170,86,60,78,74,84,54,85,89
8698,False,Felipe,Pereira,felipe.pereira@outlook.com,14295678309,5541905799975,,,,,,1998-09-13,Globoplay + canais ao vivo e Disney +,False,False,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/42.0.892.0 Safari/532.0",554190579997536,9.75.169.169,56,69,64,60,88,63,88,63
8699,False,Maria Luiza,da Rocha,marialuiza.darocha@bol.com,26310597868,,2ª Travessa São Clemente (Com São Clemente),Santana,Jaboatão dos Guararapes,PE,54160616,1980-09-22,Globoplay e discovery +,False,False,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.1),556194118589687,112.240.15.204,68,58,77,64,77,49,45,87
8700,False,Julia,da Conceição,daconceio@yahoo.com,,,CLS 411 Bloco A,Asa Sul,Brasília,DF,70277510,1974-12-29,Globoplay e Starzplay,False,False,Opera/8.65.(X11; Linux i686; cs-CZ) Presto/2.9.169 Version/11.00,552194416178567,106.100.218.24,86,98,46,91,51,96,97,41
8701,False,Alexia,Oliveira,alexia.oliveira@globo.com,85319604289,,,,,,,1998-08-24,Globoplay,False,False,Opera/8.61.(X11; Linux x86_64; xh-ZA) Presto/2.9.165 Version/10.00,557198066693440,111.49.123.203,68,83,48,53,92,61,94,84
8702,False,Maria Fernanda,Ribeiro,mariafernanda.ribeiro@gmail.com,75142980611,,,,,,,2008-02-16,Globoplay + canais ao vivo e Telecine,False,False,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0),555199321615550,208.74.174.28,53,74,65,46,69,69,49,44
8703,False,Yuri,Ferreira,yuri.ferreira@hotmail.com,04921368589,,Rua Campo Formoso,Salgado Filho,Belo Horizonte,MG,30550360,1974-05-14,Globoplay e Premiere,False,False,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.49.2 (KHTML, like Gecko) Version/5.0.4 Safari/533.49.2",554199224251447,144.89.205.184,56,70,80,61,67,51,47,57
8704,False,João Gabriel,Sales,joogabriel.sales@hotmail.com,13269458746,,,,,,,1977-11-08,,False,False,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5596-02-27 12:36:03 Firefox/4.0,556194341797941,167.215.246.143,71,50,72,76,98,82,56,76
8705,False,Stephany,da Paz,stephany.dapaz@bol.com,67893150203,,Rua Visconde de Sepetiba,Parada Angélica,Duque de Caxias,RJ,25272380,1978-10-31,Globoplay,False,False,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/43.0.868.0 Safari/532.1",554196203360082,211.201.66.205,41,88,82,44,58,86,84,87
8706,False,Kaique,Sales,kaique.sales@hotmail.com,71864952067,,,,,,,1975-09-23,Globoplay e Telecine,False,False,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.32.3 (KHTML, like Gecko) Version/4.1 Safari/535.32.3",556192935642945,68.226.87.180,68,84,63,74,44,88,86,62
8707,False,Arthur,Gomes,arthur.gomes@bol.com,71958034223,5541991041644,,,,,,2001-10-08,,False,False,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.14.5 (KHTML, like Gecko) Version/4.0 Safari/533.14.5",554199104164496,4.74.11.94,71,40,69,88,80,84,44,91
8708,False,Carolina,Caldeira,caldeira@outlook.com,27058316902,5561953028855,Travessa Acílio da Silva Tavares,Marcírio Machado,Santo Ângelo,RS,98805715,1967-12-17,,False,False,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.17.6 (KHTML, like Gecko) Version/5.1 Safari/534.17.6",556195302885526,20.120.213.121,95,86,43,52,42,68,95,71
8709,False,Ana Lívia,Pereira,analvia.pereira@globo.com,81469750384,,Rua Eugênio Belliero Boraldo,Parque Residencial Califórnia,Campo Limpo Paulista,SP,13232213,2001-05-20,Globoplay + canais ao vivo e Disney +,False,False,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/50.0.878.0 Mobile/15W717 Safari/532.1",558494921545852,23.168.74.177,59,98,64,43,97,91,89,85
8710,True,Ana,Santos,santos@jesus.com,,,SHCES Quadra 1111 Bloco A,Cruzeiro Novo,Brasília,DF,70658101,1968-08-28,Combate,False,False,Opera/8.30.(Windows NT 5.0; am-ET) Presto/2.9.171 Version/11.00,558492887574304,209.179.72.28,12,0,4,28,21,50,49,43
8711,False,Davi,Dias,davi.dias@porto.com,,,Avenida General Teixeira Lott - até 487/0488,Jardim Tucunduva,Carapicuíba,SP,06317340,1986-02-26,Globoplay,False,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0 rv:2.0; kn-IN) AppleWebKit/532.21.7 (KHTML, like Gecko) Version/4.0.2 Safari/532.21.7",552195688043678,187.201.90.17,83,96,62,40,41,42,64,63
8712,False,Bernardo,da Costa,bernardo.dacosta@gmail.com,,,Rua Thales Assis das Chagas,Cidade Jardim Taquaril,Belo Horizonte,MG,30285770,2008-07-13,,True,False,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.50.7 (KHTML, like Gecko) Version/4.0.4 Safari/531.50.7",555194320027865,69.230.168.232,58,58,64,67,61,66,56,70
8713,True,Antônio,da Paz,emanuel14@example.net,36072548938,,,,,,,1969-08-12,Globoplay e Starzplay,False,False,Opera/8.43.(Windows NT 5.01; uk-UA) Presto/2.9.183 Version/12.00,558198436388472,21.157.248.152,45,19,57,9,14,37,5,57
8714,True,Mariane,Cunha,cunha@bol.com,58427193041,,Travessa São Sebastião,Pio XII,Juazeiro do Norte,CE,63020398,2009-08-19,,False,False,Opera/9.39.(X11; Linux i686; nhn-MX) Presto/2.9.171 Version/10.00,554193235508705,171.63.218.4,26,39,0,45,37,42,12,17
8715,False,Vitória,Gomes,vitria.gomes@monteiro.com,95168247067,,Rua Américo Ballatka - de 40/41 ao fim,Bom Jesus,Caçador,SC,89504652,1986-10-23,Disney +,False,False,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/51.0.805.0 Safari/532.0",556196227806753,216.28.88.79,52,70,90,98,48,78,41,77
8716,False,Ana Lívia,da Cruz,analvia.dacruz@hotmail.com,65329174007,5571959380905,Rua José Antônio Ribeiro Neto (Lot Jd Encantado),Umbura,Igarassu,PE,53625692,1996-11-29,Globoplay + canais ao vivo e Disney +,True,False,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.28.6 (KHTML, like Gecko) Version/4.1 Safari/535.28.6",557195938090599,197.137.184.23,56,41,59,48,51,66,93,80
8717,False,Vitória,Cavalcanti,cavalcanti@gmail.com,,,Rua Laura Schmeil,Parque Santo Antônio (Aricanduva),São Paulo,SP,03385140,2011-04-05,Globoplay e Premiere,False,False,Opera/8.48.(Windows NT 4.0; ms-MY) Presto/2.9.186 Version/10.00,558197253743884,212.80.34.111,82,68,76,94,51,63,94,52
8718,False,Laís,Mendes,las.mendes@yahoo.com,,5561923875978,Rua Guarabu-da-Serra,Vila Moreninha III,Campo Grande,MS,79065450,2006-01-13,Globoplay + canais ao vivo e Telecine,False,False,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/22.0.838.0 Safari/532.0",556192387597860,219.96.49.228,74,88,58,64,68,81,53,64
8719,True,Luiz Fernando,Dias,maria-cecilialima@example.net,27935640874,5531975775572,Rua Joaquim Rodrigues de Oliveira,Shopping Park,Uberlândia,MG,38425583,1999-08-20,Cartola PRO,False,False,Opera/8.80.(Windows NT 6.2; as-IN) Presto/2.9.189 Version/12.00,553192320927722,190.1.247.181,47,50,46,50,35,24,30,34
8720,True,Enzo Gabriel,Oliveira,elisanovaes@example.net,97421365052,,,,,,,1974-01-31,Disney +,False,False,Opera/9.81.(Windows NT 5.1; mk-MK) Presto/2.9.177 Version/10.00,557198207430231,164.210.169.62,1,56,18,29,16,31,1,16
8721,False,Laís,Costela,las.costela@gmail.com,45026139752,,Rua Roteldamo Bonini,Chácara São Braz,Mauá,SP,09336140,1992-05-28,Globoplay,False,False,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2613-05-09 08:22:10 Firefox/3.6.3,558194908789909,194.170.253.241,69,81,66,45,84,98,57,43
8722,True,Benjamin,Porto,9662906gigagloob.porto@bol.com,,,,,,,,1978-10-01,Giga Gloob,False,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1 rv:3.0; cy-GB) AppleWebKit/535.28.3 (KHTML, like Gecko) Version/4.0 Safari/535.28.3",557191902391691,5.196.64.2,56,45,16,29,18,37,56,31
8723,False,Evelyn,Nascimento,evelyn.nascimento@globo.com,,,,,,,,1963-11-09,Combate,False,True,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),558498631208073,81.77.138.65,43,40,63,74,91,94,84,40
8724,True,Mirella,Ferreira,cardosorafaela@example.com,32947186087,,Rua Caiamoré (México 70),Vila Margarida,São Vicente,SP,11330703,1994-11-11,Globo Mais,False,False,Opera/9.96.(X11; Linux x86_64; ks-IN) Presto/2.9.190 Version/10.00,556198969633387,150.3.56.51,19,45,30,8,54,52,49,58
8725,False,Sophie,Nascimento,sophie.nascimento@outlook.com,,,Rua Professor João da Mata e Luz,Centro,Barueri,SP,06401120,1963-11-18,Globoplay e Starzplay,False,False,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/13.0.829.0 Mobile/80C393 Safari/535.2",556194387283558,110.74.243.156,84,96,60,66,69,80,67,73
8726,True,Maria Vitória,Cavalcanti,aragaomatheus@example.com,81327649519,5571971986929,Travessa do Valongo,Vila Medeiros,São Paulo,SP,02220340,2000-04-29,Globoplay e Premiere,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.1),557197198692999,181.76.85.166,13,36,37,17,54,52,31,45
8727,False,Theo,Mendes,theo.mendes@hotmail.com,96047815375,,,,,,,1980-11-16,Cartola PRO,False,False,Opera/9.69.(X11; Linux i686; mr-IN) Presto/2.9.160 Version/12.00,557198413043034,98.168.248.72,59,69,93,48,41,54,86,67
8728,False,Francisco,da Conceição,daconceio@globo.com,02387451635,5531967273128,Rua Marcos Ferreira de Andrade Junqueira,Granja Daniel,Taubaté,SP,12060807,1977-12-03,Globoplay e Starzplay,False,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ln-CD) AppleWebKit/533.18.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.18.5",553196727312834,207.70.166.234,57,48,65,49,82,85,71,99
8729,True,João Miguel,Viana,vda-rocha@example.org,31952476828,5541952507609,Vila Nogueira Crisóstomo,Itaoca,Fortaleza,CE,60421145,1993-04-27,Globoplay e Disney +,False,False,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.36.7 (KHTML, like Gecko) Version/4.1 Safari/533.36.7",554195250760954,9.82.225.116,51,33,58,34,52,14,59,44
8730,True,Lucas,Martins,56961globoplay.martins@globo.com,,5571925268912,,,,,,1976-07-02,Globoplay,True,False,Opera/8.77.(Windows NT 4.0; bn-BD) Presto/2.9.172 Version/12.00,557192526891215,80.30.11.49,20,43,55,46,32,35,24,48
8731,False,Melissa,Cardoso,cardoso@yahoo.com,93526708177,5561917276175,"Rua Floriano Peixoto, 532 ",Centro,Japuíba (Cachoeiras de Macacu),RJ  - Distrito,28685970,1988-05-13,Globoplay e Starzplay,False,False,Opera/8.47.(Windows NT 10.0; fil-PH) Presto/2.9.183 Version/12.00,556191727617560,170.152.139.220,63,47,69,72,98,79,54,72
8732,False,Joaquim,Nunes,joaquim.nunes@hotmail.com,74539162837,,,,,,,1961-09-23,Globoplay + canais ao vivo,False,False,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.1),555198344763629,202.246.128.41,51,69,75,94,81,59,40,45
8733,False,Henrique,Barbosa,barbosa@gmail.com,72064318526,,,,,,,1960-04-03,Combate,False,False,Opera/9.39.(X11; Linux i686; yue-HK) Presto/2.9.180 Version/12.00,557199724272668,211.207.108.103,72,92,40,60,50,61,40,55
8734,False,Francisco,Barbosa,francisco.barbosa@novaes.com,07948213678,,"Rua Principal, s/n ",Centro,Nova Catanduva (Rondonópolis),MT  - Povoado,78755970,1972-02-22,Combate,True,False,Opera/8.53.(X11; Linux x86_64; apn-IN) Presto/2.9.186 Version/12.00,554190731217310,108.187.6.151,85,41,51,41,73,54,58,99
8735,False,Caroline,da Costa,caroline.dacosta@gmail.com,,,Rua Diogo Feijó,Penedo,São Lourenço da Mata,PE,54710620,1991-01-01,,False,False,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.14.5 (KHTML, like Gecko) Version/5.1 Safari/533.14.5",552197655402382,195.172.213.8,95,90,74,60,47,53,52,97
8736,False,Catarina,Vieira,catarina.vieira@globo.com,58236701921,,Rua A (Cj Cleonaldo S Araújo),Porto D'Antas,Aracaju,SE,49069219,2001-04-09,Globoplay e discovery +,False,False,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/25.0.815.0 Safari/536.2",557191024299335,165.206.165.74,68,91,60,72,67,64,91,48
8737,False,Lavínia,Cardoso,cardoso@globo.com,21608349551,5511990726803,Rua Eva de Oliveira,Paciência,Rio de Janeiro,RJ,23580190,1989-09-24,Cartola PRO,False,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; iu-CA) AppleWebKit/535.6.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6535.6.6",551199072680351,164.254.248.253,41,73,83,76,46,42,58,57
8738,False,Ana Sophia,Fernandes,anasophia.fernandes@bol.com,29146083731,,SMPW Quadra 6 Conjunto 1,Park Way,Brasília,DF,71740601,1986-05-05,Globoplay e Disney +,False,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),557197019984708,39.120.92.30,60,55,76,40,62,73,47,46
8739,False,Mariane,Carvalho,mariane.carvalho@bol.com,39854617084,,Rua Raimundo Nonato Moreira Filho,Vila Volpe,Campo Grande,MS,79062744,1973-06-01,Globoplay + canais ao vivo e Telecine,False,True,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.1),555194236853586,141.101.161.65,64,97,98,87,41,92,41,41
8740,False,Julia,Teixeira,julia.teixeira@ramos.net,75801942602,,Rua Guaicuí,Pinheiros,São Paulo,SP,05427030,1995-09-06,Globoplay e Disney +,False,False,Opera/9.48.(Windows 98; id-ID) Presto/2.9.174 Version/12.00,551198366250384,78.35.162.187,65,42,53,90,65,94,79,94
